ID_PROJECT,a
ID_BATCH,a
ID_WAFER,a
WAFER_ROTATION,a
TILE_WIDTH,10.5
TILE_HEIGHT,10.5
TEST_STRUCTURE,a
LINES_DATA,2808
tile_id,die_id,xc_ref[um],yc_ref[um],xc_chip[um],yc_chip[um],width[um],height[um],Array detail
DC,11B,7.9275,19.8,7.9275,19.8,0.25,1.05,D01
DC,12B,7.6775,19.8,7.6775,19.8,0.25,1.05,D01
DC,13B,7.4275,19.8,7.4275,19.8,0.25,1.05,D01
DC,14B,7.1775,19.8,7.1775,19.8,0.25,1.05,D01
DC,15B,6.9275,19.8,6.9275,19.8,0.25,1.05,D01
DC,16B,6.6775,19.8,6.6775,19.8,0.25,1.05,D01
DC,17B,6.4275,19.8,6.4275,19.8,0.25,1.05,D01
DC,18B,6.1775,19.8,6.1775,19.8,0.25,1.05,D01
DC,19B,5.9275,19.8,5.9275,19.8,0.25,1.05,D01
DC,20B,5.6775,19.8,5.6775,19.8,0.25,1.05,D01
DC,21B,5.4275,19.8,5.4275,19.8,0.25,1.05,D01
DC,22B,5.1775,19.8,5.1775,19.8,0.25,1.05,D01
DC,23B,4.9275,19.8,4.9275,19.8,0.25,1.05,D01
DC,24B,4.6775,19.8,4.6775,19.8,0.25,1.05,D01
DC,25B,4.4275,19.8,4.4275,19.8,0.25,1.05,D01
DC,26B,4.1775,19.8,4.1775,19.8,0.25,1.05,D01
DC,27B,3.9275,19.8,3.9275,19.8,0.25,1.05,D01
DC,28B,3.6775,19.8,3.6775,19.8,0.25,1.05,D01
DC,29B,3.4275,19.8,3.4275,19.8,0.25,1.05,D01
DC,30B,3.1775,19.8,3.1775,19.8,0.25,1.05,D01
DC,31B,2.9275,19.8,2.9275,19.8,0.25,1.05,D01
DC,32B,2.6775,19.8,2.6775,19.8,0.25,1.05,D01
DC,33B,2.4275,19.8,2.4275,19.8,0.25,1.05,D01
DC,34B,2.1775,19.8,2.1775,19.8,0.25,1.05,D01
DC,35B,1.9275,19.8,1.9275,19.8,0.25,1.05,D01
DC,36B,1.6775,19.8,1.6775,19.8,0.25,1.05,D01
DC,37B,1.4275,19.8,1.4275,19.8,0.25,1.05,D01
DC,38B,1.1775,19.8,1.1775,19.8,0.25,1.05,D01
DC,39B,0.9275,19.8,0.9275,19.8,0.25,1.05,D01
DC,40B,0.6775,19.8,0.6775,19.8,0.25,1.05,D01
DC,41B,0.4275,19.8,0.4275,19.8,0.25,1.05,D01
DC,42B,0.1775,19.8,0.1775,19.8,0.25,1.05,D01
EC,04B,-0.8225,19.8,-0.8225,19.8,0.25,1.05,D01
EC,05B,-1.0725,19.8,-1.0725,19.8,0.25,1.05,D01
EC,06B,-1.3225,19.8,-1.3225,19.8,0.25,1.05,D01
EC,07B,-1.5725,19.8,-1.5725,19.8,0.25,1.05,D01
EC,08B,-1.8225,19.8,-1.8225,19.8,0.25,1.05,D01
EC,09B,-2.0725,19.8,-2.0725,19.8,0.25,1.05,D01
EC,10B,-2.3225,19.8,-2.3225,19.8,0.25,1.05,D01
EC,11B,-2.5725,19.8,-2.5725,19.8,0.25,1.05,D01
EC,12B,-2.8225,19.8,-2.8225,19.8,0.25,1.05,D01
EC,13B,-3.0725,19.8,-3.0725,19.8,0.25,1.05,D01
EC,14B,-3.3225,19.8,-3.3225,19.8,0.25,1.05,D01
EC,15B,-3.5725,19.8,-3.5725,19.8,0.25,1.05,D01
EC,16B,-3.8225,19.8,-3.8225,19.8,0.25,1.05,D01
EC,17B,-4.0725,19.8,-4.0725,19.8,0.25,1.05,D01
EC,18B,-4.3225,19.8,-4.3225,19.8,0.25,1.05,D01
EC,19B,-4.5725,19.8,-4.5725,19.8,0.25,1.05,D01
EC,20B,-4.8225,19.8,-4.8225,19.8,0.25,1.05,D01
EC,21B,-5.0725,19.8,-5.0725,19.8,0.25,1.05,D01
EC,22B,-5.3225,19.8,-5.3225,19.8,0.25,1.05,D01
EC,23B,-5.5725,19.8,-5.5725,19.8,0.25,1.05,D01
EC,24B,-5.8225,19.8,-5.8225,19.8,0.25,1.05,D01
EC,25B,-6.0725,19.8,-6.0725,19.8,0.25,1.05,D01
EC,26B,-6.3225,19.8,-6.3225,19.8,0.25,1.05,D01
EC,27B,-6.5725,19.8,-6.5725,19.8,0.25,1.05,D01
EC,28B,-6.8225,19.8,-6.8225,19.8,0.25,1.05,D01
EC,29B,-7.0725,19.8,-7.0725,19.8,0.25,1.05,D01
EC,30B,-7.3225,19.8,-7.3225,19.8,0.25,1.05,D01
EC,31B,-7.5725,19.8,-7.5725,19.8,0.25,1.05,D01
EC,32B,-7.8225,19.8,-7.8225,19.8,0.25,1.05,D01
EC,33B,-8.0725,19.8,-8.0725,19.8,0.25,1.05,D01
EC,34B,-8.3225,19.8,-8.3225,19.8,0.25,1.05,D01
EC,35B,-8.5725,19.8,-8.5725,19.8,0.25,1.05,D01
EC,36B,-8.8225,19.8,-8.8225,19.8,0.25,1.05,D01
EC,37B,-9.0725,19.8,-9.0725,19.8,0.25,1.05,D01
EC,38B,-9.3225,19.8,-9.3225,19.8,0.25,1.05,D01
EC,39B,-9.5725,19.8,-9.5725,19.8,0.25,1.05,D01
EC,40B,-9.8225,19.8,-9.8225,19.8,0.25,1.05,D01
EC,41B,-10.0725,19.8,-10.0725,19.8,0.25,1.05,D01
EC,42B,-10.3225,19.8,-10.3225,19.8,0.25,1.05,D01
EC,42C,-10.3225,18.75,-10.3225,18.75,0.25,1.05,D01
EC,41C,-10.0725,18.75,-10.0725,18.75,0.25,1.05,D01
EC,40C,-9.8225,18.75,-9.8225,18.75,0.25,1.05,D01
EC,39C,-9.5725,18.75,-9.5725,18.75,0.25,1.05,D01
